# Server version 0.08 running on 142.157.113.15:8123
# Game ID: 188
# Board class: halma.CCBoard
# Timeout: 1000
# Date: Tue Apr 08 11:59:20 EDT 2014
# Player 1: Player-0, 's260520039Player', running on 127.0.0.1
# Player 2: Player-1, 'random', running on 142.157.113.15
# Player 3: Player-2, 'random', running on 142.157.113.15
# Player 4: Player-3, 'random', running on 142.157.113.15
START Player-0 s260520039Player
3 (15,14) (13,14)
3 null null
0 (2,1) (0,1)
0 (0,1) (0,3)
0 (0,3) (2,3)
0 (2,3) (4,3)
0 (4,3) (4,5)
0 (4,5) (4,7)
0 null null
1 (13,5) (12,5)
2 (2,13) (0,11)
2 null null
3 (12,11) (12,12)
0 (7,4) (8,3)
1 (15,2) (14,1)
2 (5,10) (6,10)
3 (14,14) (14,13)
0 (4,4) (4,5)
1 (12,1) (11,1)
2 (1,13) (1,11)
2 (1,11) (3,9)
2 (3,9) (1,11)
2 null null
3 (12,12) (12,11)
0 (4,6) (3,6)
1 (14,4) (14,5)
2 (5,11) (5,10)
3 (12,10) (11,11)
0 (0,2) (2,0)
0 (2,0) (4,2)
0 (4,2) (2,4)
0 (2,4) (4,6)
0 (4,6) (4,8)
0 null null
1 (13,3) (12,2)
2 (0,14) (0,12)
2 (0,12) (0,14)
2 (0,14) (0,12)
2 (0,12) (2,12)
2 null null
3 (14,15) (15,14)
0 (4,8) (3,9)
1 (12,2) (12,1)
2 (4,11) (6,9)
2 (6,9) (6,11)
2 (6,11) (4,9)
2 (4,9) (2,9)
2 null null
3 (14,12) (15,13)
0 (3,9) (1,9)
0 (1,9) (3,11)
0 (3,11) (1,13)
0 (1,13) (3,15)
0 null null
1 (14,2) (14,4)
1 (14,4) (14,2)
1 null null
2 (6,10) (5,9)
3 (12,15) (11,15)
0 (3,6) (3,4)
0 (3,4) (5,6)
0 (5,6) (3,8)
0 (3,8) (1,10)
0 (1,10) (3,10)
0 null null
1 (11,3) (10,4)
2 (0,11) (2,13)
2 null null
3 (11,15) (10,14)
0 (3,15) (1,13)
0 null null
1 (10,4) (11,5)
2 (2,15) (3,15)
3 (13,15) (14,15)
0 (7,6) (5,4)
0 null null
1 (13,0) (14,0)
2 (1,15) (3,13)
2 (3,13) (1,15)
2 null null
3 (15,13) (14,14)
0 (5,4) (3,6)
0 (3,6) (5,8)
0 null null
1 (10,1) (11,0)
2 (2,13) (3,13)
3 (12,13) (12,12)
0 (4,5) (3,4)
1 (11,1) (10,2)
2 (5,10) (5,11)
3 (11,11) (13,11)
3 (13,11) (11,11)
3 (11,11) (13,11)
3 (13,11) (11,11)
3 (11,11) (13,11)
3 (13,11) (11,11)
3 (11,11) (13,11)
3 null null
0 (3,4) (3,6)
0 null null
1 (15,0) (15,2)
1 (15,2) (13,2)
1 (13,2) (15,4)
1 (15,4) (13,2)
1 null null
2 (3,15) (3,14)
3 (15,15) (15,13)
3 (15,13) (13,13)
3 (13,13) (11,11)
3 null null
0 (1,13) (3,15)
0 null null
1 (11,5) (10,4)
2 (2,10) (4,10)
2 (4,10) (6,12)
2 null null
3 (11,11) (12,10)
0 (1,1) (1,0)
1 (14,3) (15,4)
2 (1,12) (2,11)
3 (12,10) (12,9)
0 (3,15) (1,13)
0 null null
1 (14,2) (13,3)
2 (6,12) (7,13)
3 (12,11) (12,13)
3 (12,13) (10,13)
3 null null
0 (3,10) (1,12)
0 (1,12) (1,14)
0 null null
1 (15,1) (15,0)
2 (3,13) (4,13)
3 (15,14) (13,12)
3 null null
0 (1,13) (1,12)
1 (15,3) (15,2)
2 (1,11) (1,13)
2 null null
3 (12,9) (12,8)
0 (1,12) (3,12)
0 (3,12) (5,14)
0 null null
1 (10,2) (10,3)
2 (2,12) (0,14)
2 (0,14) (2,12)
2 null null
3 (13,11) (12,11)
0 (6,5) (5,5)
1 (13,3) (14,4)
2 (1,13) (0,12)
3 (12,12) (11,12)
0 (5,14) (6,13)
1 (14,1) (14,2)
2 (3,14) (4,15)
3 (15,12) (15,11)
0 (8,7) (7,7)
1 (14,2) (13,1)
2 (5,11) (4,10)
3 (13,12) (13,11)
0 (7,7) (6,8)
1 (10,4) (10,5)
2 (2,14) (3,15)
3 (13,11) (12,12)
0 (3,6) (2,7)
1 (12,5) (12,4)
2 (2,12) (1,11)
3 (10,14) (9,13)
0 (5,5) (5,6)
1 (14,4) (14,6)
1 (14,6) (14,4)
1 (14,4) (14,6)
1 (14,6) (14,4)
1 (14,4) (14,6)
1 null null
2 (4,15) (3,14)
3 (9,13) (8,14)
0 (6,13) (7,14)
1 (15,2) (14,1)
2 (7,13) (8,13)
3 (14,14) (13,15)
0 (7,14) (6,14)
1 (10,5) (11,4)
2 (3,15) (4,14)
3 (10,13) (11,14)
0 (6,8) (6,7)
1 (11,4) (12,5)
2 (2,9) (2,10)
3 (12,12) (10,14)
3 (10,14) (12,12)
3 null null
0 (3,5) (3,4)
1 (12,5) (11,6)
2 (2,11) (2,9)
2 (2,9) (2,11)
2 null null
3 (11,13) (11,11)
3 null null
0 (3,4) (2,5)
1 (14,6) (14,7)
2 (2,11) (1,10)
3 (11,12) (12,13)
0 (8,3) (7,2)
1 (12,4) (11,3)
2 (3,14) (3,15)
3 (13,15) (12,14)
0 (7,2) (7,3)
1 (11,6) (11,5)
2 (1,10) (2,11)
3 (13,14) (14,14)
0 (5,8) (5,7)
1 (14,5) (14,4)
2 (5,9) (6,8)
3 (12,11) (11,12)
0 (5,6) (6,6)
1 (14,0) (15,1)
2 (0,13) (1,12)
3 (11,12) (13,12)
3 null null
0 (6,6) (7,6)
1 (12,1) (11,1)
2 (4,13) (5,13)
3 (14,14) (15,15)
0 (2,5) (1,5)
1 (11,3) (11,4)
2 (0,15) (2,13)
2 (2,13) (0,15)
2 (0,15) (2,15)
2 (2,15) (0,15)
2 (0,15) (2,13)
2 (2,13) (0,15)
2 null null
3 (12,14) (10,14)
3 null null
0 (5,7) (7,9)
0 null null
1 (14,7) (13,7)
2 (1,12) (3,10)
2 (3,10) (5,10)
2 (5,10) (3,10)
2 (3,10) (1,10)
2 (1,10) (3,12)
2 (3,12) (1,10)
2 null null
3 (10,14) (11,13)
0 (7,3) (6,2)
1 (14,4) (15,3)
2 (6,8) (5,9)
3 (12,12) (11,12)
0 (2,7) (3,6)
1 (11,4) (9,2)
1 (9,2) (11,4)
1 null null
2 (1,11) (3,11)
2 (3,11) (1,11)
2 (1,11) (3,11)
2 (3,11) (1,11)
2 (1,11) (1,9)
2 (1,9) (1,11)
2 (1,11) (3,9)
2 (3,9) (1,11)
2 (1,11) (3,11)
2 null null
3 (12,8) (13,8)
0 (3,1) (3,2)
1 (11,0) (10,1)
2 (4,14) (5,15)
3 (11,14) (12,15)
0 (7,6) (8,6)
1 (11,5) (10,4)
2 (1,15) (0,14)
3 (12,13) (14,11)
3 null null
0 (8,6) (9,7)
1 (13,2) (14,2)
2 (5,15) (4,15)
3 (11,11) (12,11)
0 (6,14) (6,15)
1 (14,2) (12,0)
1 (12,0) (10,2)
1 (10,2) (12,0)
1 (12,0) (14,2)
1 null null
2 (5,9) (4,9)
3 (14,13) (15,12)
0 (6,2) (5,1)
1 (10,1) (10,2)
2 (0,14) (2,14)
2 (2,14) (0,14)
2 (0,14) (2,14)
2 null null
3 (11,12) (11,11)
0 (6,15) (6,14)
1 (11,1) (10,1)
2 (4,9) (3,8)
3 (15,12) (15,13)
0 (1,5) (2,5)
1 (11,4) (12,4)
2 (2,14) (2,13)
3 (13,12) (13,11)
0 (5,1) (6,2)
1 (12,4) (13,3)
2 (5,13) (5,14)
3 (8,14) (9,13)
0 (6,14) (4,14)
0 null null
1 (10,1) (9,2)
2 (4,10) (5,11)
3 (13,8) (13,6)
3 (13,6) (13,8)
3 (13,8) (13,6)
3 null null
0 (9,7) (9,8)
1 (10,3) (10,1)
1 (10,1) (10,3)
1 (10,3) (10,1)
1 null null
2 (3,15) (2,14)
3 (11,13) (12,12)
0 (2,5) (2,6)
1 (15,0) (15,2)
1 (15,2) (15,0)
1 (15,0) (15,2)
1 (15,2) (13,0)
1 (13,0) (13,2)
1 (13,2) (13,4)
1 (13,4) (13,2)
1 null null
2 (0,12) (1,12)
3 (15,13) (15,12)
0 (4,14) (4,13)
1 (10,1) (11,1)
2 (2,11) (2,9)
2 null null
3 (14,15) (15,14)
0 (6,2) (6,3)
1 (10,2) (11,3)
2 (2,14) (3,13)
3 (15,12) (15,13)
0 (2,6) (4,6)
0 (4,6) (4,8)
0 null null
1 (11,3) (12,3)
2 (3,13) (5,13)
2 (5,13) (3,13)
2 (3,13) (1,13)
2 (1,13) (3,13)
2 null null
3 (12,15) (11,15)
0 (4,13) (4,14)
1 (11,1) (12,2)
2 (2,9) (3,10)
3 (12,11) (12,10)
0 (4,14) (2,12)
0 null null
1 (13,3) (14,3)
2 (1,12) (3,14)
2 null null
3 (15,11) (14,10)
0 (2,12) (2,14)
0 (2,14) (4,14)
0 (4,14) (6,14)
0 null null
1 (13,2) (12,1)
2 (3,11) (4,10)
3 (14,11) (12,11)
3 (12,11) (14,11)
3 null null
0 (6,14) (7,13)
1 (10,4) (9,5)
2 (0,15) (1,15)
3 (15,13) (15,12)
0 (7,13) (7,12)
1 (9,5) (10,5)
2 (3,13) (2,12)
3 (15,12) (14,13)
0 (7,12) (7,11)
1 (13,7) (12,8)
2 (4,10) (3,11)
3 (14,11) (13,10)
0 (9,8) (9,7)
1 (12,3) (11,3)
2 (5,14) (5,13)
3 (9,13) (10,13)
0 (1,0) (0,1)
1 (9,2) (10,3)
2 (3,11) (3,12)
3 (14,10) (13,9)
0 (3,6) (5,8)
0 (5,8) (7,6)
0 null null
1 (14,2) (13,3)
2 (2,13) (2,14)
3 (12,10) (10,12)
3 null null
0 (0,1) (1,0)
1 (12,2) (12,0)
1 (12,0) (14,2)
1 null null
2 (2,12) (2,13)
3 (10,13) (11,12)
0 (7,11) (8,12)
1 (13,3) (13,2)
2 (2,13) (1,13)
3 (13,11) (14,12)
0 (6,3) (6,4)
1 (12,8) (13,7)
2 (3,12) (4,13)
3 (12,12) (13,12)
0 (4,8) (4,9)
1 (15,4) (14,5)
2 (4,13) (3,12)
3 (13,6) (14,6)
0 (4,9) (2,11)
0 (2,11) (4,13)
0 (4,13) (6,13)
0 null null
1 (10,5) (9,6)
2 (1,13) (0,13)
3 (10,12) (9,13)
0 (7,6) (5,8)
0 null null
1 (13,2) (15,2)
1 (15,2) (13,4)
1 null null
2 (3,10) (2,11)
3 (15,15) (14,15)
0 (3,2) (2,1)
1 (13,4) (15,2)
1 (15,2) (13,2)
1 (13,2) (15,0)
1 (15,0) (13,2)
1 (13,2) (15,4)
1 (15,4) (13,2)
1 (13,2) (13,0)
1 (13,0) (11,2)
1 (11,2) (11,4)
1 null null
2 (8,13) (10,13)
2 (10,13) (12,11)
2 (12,11) (10,13)
2 null null
3 (11,11) (10,12)
0 (6,4) (5,3)
1 (14,3) (13,4)
2 (4,15) (4,14)
3 (13,12) (12,12)
0 (8,12) (8,13)
1 (13,4) (13,5)
2 (1,15) (2,15)
3 (10,12) (9,12)
0 (1,0) (3,2)
0 (3,2) (3,4)
0 null null
1 (13,7) (13,6)
2 (5,11) (6,11)
3 (9,12) (9,11)
0 (6,13) (6,12)
1 (15,1) (15,2)
2 (10,13) (10,14)
3 (12,12) (12,13)
0 (8,13) (10,13)
GAMEOVER 
WINNER Player-1
# Game ended: Tue Apr 08 11:59:34 EDT 2014
