LINK,NUM,OBSERVED,TRANTIME,AVGPROB,NDETECT
|('exit_donald', 'exit_goofy')|,3000,True,1.0,1.0,1
|('exit_donald', 'exit_goofy')|,4000,True,8.0,1.0,1
|('exit_donald', 'exit_goofy')|,4000,True,4.0,0.5,1
|('exit_donald', 'exit_goofy')|,4000,True,14.0,1.0,1
|('exit_donald', 'exit_goofy')|,4000,True,6.0,0.5,1
|('exit_donald', 'exit_goofy')|,5000,True,3.0,0.61111111111111116,3
|('exit_donald', 'exit_goofy')|,5000,True,4.0,1.0,2
|('exit_donald', 'exit_goofy')|,5000,True,5.0,0.33333333333333337,1
|('exit_donald', 'exit_goofy')|,5000,True,7.0,1.0,1
|('exit_donald', 'exit_goofy')|,5000,True,8.0,1.0,1
|('exit_donald', 'exit_goofy')|,5000,True,9.0,0.66666666666666674,2
|('exit_donald', 'exit_goofy')|,5000,True,10.0,1.0,1
|('exit_donald', 'exit_goofy')|,5000,True,11.0,1.0,1
|('exit_donald', 'exit_goofy')|,5000,True,15.0,0.5,1
|('exit_daisy', 'exit_daisy')|,100,False,0.0,0.0,0.0
|('exit_daisy', 'exit_daisy')|,500,False,0.0,0.0,0.0
|('exit_daisy', 'exit_daisy')|,1000,False,0.0,0.0,0.0
|('exit_daisy', 'exit_daisy')|,2000,False,0.0,0.0,0.0
|('exit_daisy', 'exit_daisy')|,3000,False,0.0,0.0,0.0
|('exit_daisy', 'exit_daisy')|,4000,True,14.0,1.0,1
|('exit_daisy', 'exit_daisy')|,5000,False,0.0,0.0,0.0
|('exit_daisy', 'exit_donald')|,100,True,0.0,1.0,1
|('exit_daisy', 'exit_donald')|,100,True,2.0,1.0,1
|('exit_daisy', 'exit_donald')|,100,True,5.0,1.0,1
|('exit_daisy', 'exit_donald')|,100,True,7.0,0.64516129032258074,2
|('exit_daisy', 'exit_donald')|,100,True,9.0,0.4838709677419355,1
|('exit_daisy', 'exit_donald')|,100,True,10.0,1.0,1
|('exit_daisy', 'exit_donald')|,100,True,12.0,0.29411764705882354,1
|('exit_daisy', 'exit_donald')|,100,True,13.0,0.22580645161290322,1
|('exit_daisy', 'exit_donald')|,100,True,14.0,0.29411764705882354,1
|('exit_daisy', 'exit_donald')|,100,True,15.0,0.41176470588235292,1
|('exit_daisy', 'exit_donald')|,500,True,0.0,1.0,1
|('exit_daisy', 'exit_donald')|,500,True,2.0,0.63333333333333341,3
|('exit_daisy', 'exit_donald')|,500,True,4.0,0.66666666666666663,2
|('exit_daisy', 'exit_donald')|,500,True,7.0,0.8666666666666667,3
|('exit_daisy', 'exit_donald')|,500,True,9.0,0.33333333333333331,1
